Model,Dataset,Missing Rate (%),Métrica,Teste,Mecanismo
lpr3,fri_c4_1000_100,60,MAE,0.279194089563932,MAR-MEDIAN
lpr3,fri_c4_1000_100,60,MAE,0.250705646238438,MAR-MEDIAN
mean,wiscosin,10,MAE,0.092468696575324,MAR-MEDIAN
mean,wiscosin,10,MAE,0.111222446695438,MAR-MEDIAN
mean,wiscosin,10,MAE,0.123201699068044,MAR-MEDIAN
mean,wiscosin,10,MAE,0.114898474797205,MAR-MEDIAN
mean,wiscosin,10,MAE,0.119775545403695,MAR-MEDIAN
mean,wiscosin,20,MAE,0.08368855173732,MAR-MEDIAN
mean,wiscosin,20,MAE,0.106244137563165,MAR-MEDIAN
mean,wiscosin,20,MAE,0.0941693983141527,MAR-MEDIAN
mean,wiscosin,20,MAE,0.0961497178924628,MAR-MEDIAN
mean,wiscosin,20,MAE,0.111002795393741,MAR-MEDIAN
mean,wiscosin,40,MAE,0.0924508746173471,MAR-MEDIAN
mean,wiscosin,40,MAE,0.107719189589921,MAR-MEDIAN
mean,wiscosin,40,MAE,0.104585786064012,MAR-MEDIAN
mean,wiscosin,40,MAE,0.0895237801134737,MAR-MEDIAN
mean,wiscosin,40,MAE,0.0908515237615939,MAR-MEDIAN
mean,wiscosin,60,MAE,0.107665675174309,MAR-MEDIAN
mean,wiscosin,60,MAE,0.104729790748181,MAR-MEDIAN
mean,wiscosin,60,MAE,0.119314268237639,MAR-MEDIAN
mean,wiscosin,60,MAE,0.101296837589334,MAR-MEDIAN
mean,wiscosin,60,MAE,0.120975170727945,MAR-MEDIAN
mean,pima_diabetes,10,MAE,0.160690477037842,MAR-MEDIAN
mean,pima_diabetes,10,MAE,0.130838061670604,MAR-MEDIAN
mean,pima_diabetes,10,MAE,0.159514486877406,MAR-MEDIAN
mean,pima_diabetes,10,MAE,0.148860364909635,MAR-MEDIAN
mean,pima_diabetes,10,MAE,0.123996329137428,MAR-MEDIAN
mean,pima_diabetes,20,MAE,0.0975371147278821,MAR-MEDIAN
mean,pima_diabetes,20,MAE,0.109852765377188,MAR-MEDIAN
mean,pima_diabetes,20,MAE,0.104011609128733,MAR-MEDIAN
mean,pima_diabetes,20,MAE,0.141731407782636,MAR-MEDIAN
mean,pima_diabetes,20,MAE,0.108278455764775,MAR-MEDIAN
mean,pima_diabetes,40,MAE,0.121990838662355,MAR-MEDIAN
mean,pima_diabetes,40,MAE,0.119742814158075,MAR-MEDIAN
mean,pima_diabetes,40,MAE,0.126496248129471,MAR-MEDIAN
mean,pima_diabetes,40,MAE,0.135695154136746,MAR-MEDIAN
mean,pima_diabetes,40,MAE,0.130881530315511,MAR-MEDIAN
mean,pima_diabetes,60,MAE,0.120352594357495,MAR-MEDIAN
mean,pima_diabetes,60,MAE,0.127450593579264,MAR-MEDIAN
mean,pima_diabetes,60,MAE,0.128544753076012,MAR-MEDIAN
mean,pima_diabetes,60,MAE,0.166294362535053,MAR-MEDIAN
mean,pima_diabetes,60,MAE,0.124053488562448,MAR-MEDIAN
mean,bc_coimbra,10,MAE,0.106572273894431,MAR-MEDIAN
mean,bc_coimbra,10,MAE,0.136004089878841,MAR-MEDIAN
mean,bc_coimbra,10,MAE,0.267804357495191,MAR-MEDIAN
mean,bc_coimbra,10,MAE,0.143447532203687,MAR-MEDIAN
mean,bc_coimbra,10,MAE,0.183352801027376,MAR-MEDIAN
mean,bc_coimbra,20,MAE,0.204864992053528,MAR-MEDIAN
mean,bc_coimbra,20,MAE,0.139137024108842,MAR-MEDIAN
mean,bc_coimbra,20,MAE,0.247022299655115,MAR-MEDIAN
mean,bc_coimbra,20,MAE,0.150659093193096,MAR-MEDIAN
mean,bc_coimbra,20,MAE,0.111373444612351,MAR-MEDIAN
mean,bc_coimbra,40,MAE,0.208907805538697,MAR-MEDIAN
mean,bc_coimbra,40,MAE,0.165791442780375,MAR-MEDIAN
mean,bc_coimbra,40,MAE,0.149399211747985,MAR-MEDIAN
mean,bc_coimbra,40,MAE,0.120484208492228,MAR-MEDIAN
mean,bc_coimbra,40,MAE,0.16581806865343,MAR-MEDIAN
mean,bc_coimbra,60,MAE,0.160062328143698,MAR-MEDIAN
mean,bc_coimbra,60,MAE,0.18074624655965,MAR-MEDIAN
mean,bc_coimbra,60,MAE,0.188032676210589,MAR-MEDIAN
mean,bc_coimbra,60,MAE,0.135472307779237,MAR-MEDIAN
mean,bc_coimbra,60,MAE,0.137580661056948,MAR-MEDIAN
mean,indian_liver,10,MAE,0.163785478475995,MAR-MEDIAN
mean,indian_liver,10,MAE,0.101161014282377,MAR-MEDIAN
mean,indian_liver,10,MAE,0.11606936427042,MAR-MEDIAN
mean,indian_liver,10,MAE,0.158632474472856,MAR-MEDIAN
mean,indian_liver,10,MAE,0.080274349677112,MAR-MEDIAN
mean,indian_liver,20,MAE,0.186417689848934,MAR-MEDIAN
mean,indian_liver,20,MAE,0.134991612135904,MAR-MEDIAN
mean,indian_liver,20,MAE,0.0838023959373846,MAR-MEDIAN
mean,indian_liver,20,MAE,0.163925410253286,MAR-MEDIAN
mean,indian_liver,20,MAE,0.0930369104408708,MAR-MEDIAN
mean,indian_liver,40,MAE,0.152448049371101,MAR-MEDIAN
mean,indian_liver,40,MAE,0.0775272831309958,MAR-MEDIAN
mean,indian_liver,40,MAE,0.1572724601193,MAR-MEDIAN
mean,indian_liver,40,MAE,0.0771189242330932,MAR-MEDIAN
mean,indian_liver,40,MAE,0.13814595344709,MAR-MEDIAN
mean,indian_liver,60,MAE,0.141608032242066,MAR-MEDIAN
mean,indian_liver,60,MAE,0.0976066612487146,MAR-MEDIAN
mean,indian_liver,60,MAE,0.0807180140886758,MAR-MEDIAN
mean,indian_liver,60,MAE,0.0795465582376008,MAR-MEDIAN
mean,indian_liver,60,MAE,0.160654723992122,MAR-MEDIAN
mean,parkinsons,10,MAE,0.193535448690236,MAR-MEDIAN
mean,parkinsons,10,MAE,0.157394829747756,MAR-MEDIAN
mean,parkinsons,10,MAE,0.179718667453544,MAR-MEDIAN
mean,parkinsons,10,MAE,0.137731707766462,MAR-MEDIAN
mean,parkinsons,10,MAE,0.156726081142492,MAR-MEDIAN
mean,parkinsons,20,MAE,0.146760508928656,MAR-MEDIAN
mean,parkinsons,20,MAE,0.142870190839514,MAR-MEDIAN
mean,parkinsons,20,MAE,0.177593401328843,MAR-MEDIAN
mean,parkinsons,20,MAE,0.132701351915344,MAR-MEDIAN
mean,parkinsons,20,MAE,0.111455939724689,MAR-MEDIAN
mean,parkinsons,40,MAE,0.133516315714708,MAR-MEDIAN
mean,parkinsons,40,MAE,0.122690428489572,MAR-MEDIAN
mean,parkinsons,40,MAE,0.128946932710795,MAR-MEDIAN
mean,parkinsons,40,MAE,0.131334596783348,MAR-MEDIAN
mean,parkinsons,40,MAE,0.12806667345071,MAR-MEDIAN
mean,parkinsons,60,MAE,0.16028398326629,MAR-MEDIAN
mean,parkinsons,60,MAE,0.134139124022216,MAR-MEDIAN
mean,parkinsons,60,MAE,0.189511328178887,MAR-MEDIAN
mean,parkinsons,60,MAE,0.126315643091674,MAR-MEDIAN
mean,parkinsons,60,MAE,0.173393795957764,MAR-MEDIAN
mean,mammographic_masses,10,MAE,0.202245275423766,MAR-MEDIAN
mean,mammographic_masses,10,MAE,0.243262993880186,MAR-MEDIAN
mean,mammographic_masses,10,MAE,0.393982568113607,MAR-MEDIAN
mean,mammographic_masses,10,MAE,0.260992771474858,MAR-MEDIAN
mean,mammographic_masses,10,MAE,0.27514012594868,MAR-MEDIAN
mean,mammographic_masses,20,MAE,0.235640071909727,MAR-MEDIAN
mean,mammographic_masses,20,MAE,0.165700335218491,MAR-MEDIAN
mean,mammographic_masses,20,MAE,0.342772593017225,MAR-MEDIAN
mean,mammographic_masses,20,MAE,0.280220956342306,MAR-MEDIAN
mean,mammographic_masses,20,MAE,0.398386095070499,MAR-MEDIAN
mean,mammographic_masses,40,MAE,0.389338979579143,MAR-MEDIAN
mean,mammographic_masses,40,MAE,0.281212407667995,MAR-MEDIAN
mean,mammographic_masses,40,MAE,0.214563992464214,MAR-MEDIAN
mean,mammographic_masses,40,MAE,0.271180342009532,MAR-MEDIAN
mean,mammographic_masses,40,MAE,0.17987551040891,MAR-MEDIAN
mean,mammographic_masses,60,MAE,0.317083866462333,MAR-MEDIAN
mean,mammographic_masses,60,MAE,0.32209101742283,MAR-MEDIAN
mean,mammographic_masses,60,MAE,0.28018455623672,MAR-MEDIAN
mean,mammographic_masses,60,MAE,0.263272567079674,MAR-MEDIAN
mean,mammographic_masses,60,MAE,0.304691129361437,MAR-MEDIAN
mean,hcv_egyptian,10,MAE,0.31835406645744,MAR-MEDIAN
mean,hcv_egyptian,10,MAE,0.325942596496667,MAR-MEDIAN
mean,hcv_egyptian,10,MAE,0.249091024174501,MAR-MEDIAN
mean,hcv_egyptian,10,MAE,0.352554458714758,MAR-MEDIAN
mean,hcv_egyptian,10,MAE,0.378479252986436,MAR-MEDIAN
mean,hcv_egyptian,20,MAE,0.332871799850217,MAR-MEDIAN
mean,hcv_egyptian,20,MAE,0.303408346922523,MAR-MEDIAN
mean,hcv_egyptian,20,MAE,0.291858369680801,MAR-MEDIAN
mean,hcv_egyptian,20,MAE,0.329196356405826,MAR-MEDIAN
mean,hcv_egyptian,20,MAE,0.293013517448285,MAR-MEDIAN
mean,hcv_egyptian,40,MAE,0.328711888461858,MAR-MEDIAN
mean,hcv_egyptian,40,MAE,0.300531100336449,MAR-MEDIAN
mean,hcv_egyptian,40,MAE,0.31995096566998,MAR-MEDIAN
mean,hcv_egyptian,40,MAE,0.348091349163271,MAR-MEDIAN
mean,hcv_egyptian,40,MAE,0.322474724983533,MAR-MEDIAN
mean,hcv_egyptian,60,MAE,0.311266252586136,MAR-MEDIAN
mean,hcv_egyptian,60,MAE,0.320424354262586,MAR-MEDIAN
mean,hcv_egyptian,60,MAE,0.327695931712224,MAR-MEDIAN
mean,hcv_egyptian,60,MAE,0.30577853462211,MAR-MEDIAN
mean,hcv_egyptian,60,MAE,0.287587351389344,MAR-MEDIAN
mean,thoracic_surgey,10,MAE,0.198127134483331,MAR-MEDIAN
mean,thoracic_surgey,10,MAE,0.1424225011513,MAR-MEDIAN
mean,thoracic_surgey,10,MAE,0.12438571432631,MAR-MEDIAN
mean,thoracic_surgey,10,MAE,0.141323822732839,MAR-MEDIAN
mean,thoracic_surgey,10,MAE,0.140131245022791,MAR-MEDIAN
mean,thoracic_surgey,20,MAE,0.166726562266278,MAR-MEDIAN
mean,thoracic_surgey,20,MAE,0.113819297501773,MAR-MEDIAN
mean,thoracic_surgey,20,MAE,0.179312095176875,MAR-MEDIAN
mean,thoracic_surgey,20,MAE,0.149143597851391,MAR-MEDIAN
mean,thoracic_surgey,20,MAE,0.187266417616412,MAR-MEDIAN
mean,thoracic_surgey,40,MAE,0.115244470372485,MAR-MEDIAN
mean,thoracic_surgey,40,MAE,0.129531202894614,MAR-MEDIAN
mean,thoracic_surgey,40,MAE,0.170384985785977,MAR-MEDIAN
mean,thoracic_surgey,40,MAE,0.116607728584631,MAR-MEDIAN
mean,thoracic_surgey,40,MAE,0.175682267574374,MAR-MEDIAN
mean,thoracic_surgey,60,MAE,0.154624962803154,MAR-MEDIAN
mean,thoracic_surgey,60,MAE,0.15048154806221,MAR-MEDIAN
mean,thoracic_surgey,60,MAE,0.121444170419696,MAR-MEDIAN
mean,thoracic_surgey,60,MAE,0.154562475475258,MAR-MEDIAN
mean,thoracic_surgey,60,MAE,0.19228363307132,MAR-MEDIAN
knn,wiscosin,10,MAE,0.0523528749212673,MAR-MEDIAN
knn,wiscosin,10,MAE,0.0516993699076302,MAR-MEDIAN
knn,wiscosin,10,MAE,0.0508779729432555,MAR-MEDIAN
knn,wiscosin,10,MAE,0.038759855088277,MAR-MEDIAN
knn,wiscosin,10,MAE,0.0435379498506129,MAR-MEDIAN
knn,wiscosin,20,MAE,0.051612383761032,MAR-MEDIAN
knn,wiscosin,20,MAE,0.054488330646831,MAR-MEDIAN
knn,wiscosin,20,MAE,0.0419818349764856,MAR-MEDIAN
knn,wiscosin,20,MAE,0.0369775372324415,MAR-MEDIAN
knn,wiscosin,20,MAE,0.0389069327947847,MAR-MEDIAN
knn,wiscosin,40,MAE,0.0493695788133663,MAR-MEDIAN
knn,wiscosin,40,MAE,0.0418896236443604,MAR-MEDIAN
knn,wiscosin,40,MAE,0.0490936057500915,MAR-MEDIAN
knn,wiscosin,40,MAE,0.0454644843964434,MAR-MEDIAN
knn,wiscosin,40,MAE,0.0491593136660053,MAR-MEDIAN
knn,wiscosin,60,MAE,0.0590847476076986,MAR-MEDIAN
knn,wiscosin,60,MAE,0.0518255650518022,MAR-MEDIAN
knn,wiscosin,60,MAE,0.0527699113253672,MAR-MEDIAN
knn,wiscosin,60,MAE,0.0486926589361653,MAR-MEDIAN
knn,wiscosin,60,MAE,0.0496969794691469,MAR-MEDIAN
knn,pima_diabetes,10,MAE,0.108650615638218,MAR-MEDIAN
knn,pima_diabetes,10,MAE,0.092660446459714,MAR-MEDIAN
knn,pima_diabetes,10,MAE,0.103827212542893,MAR-MEDIAN
knn,pima_diabetes,10,MAE,0.120392316775133,MAR-MEDIAN
knn,pima_diabetes,10,MAE,0.0941588587267494,MAR-MEDIAN
knn,pima_diabetes,20,MAE,0.085005480521968,MAR-MEDIAN
knn,pima_diabetes,20,MAE,0.114353400987387,MAR-MEDIAN
knn,pima_diabetes,20,MAE,0.111149846358972,MAR-MEDIAN
knn,pima_diabetes,20,MAE,0.111371726514729,MAR-MEDIAN
knn,pima_diabetes,20,MAE,0.0900859492798071,MAR-MEDIAN
knn,pima_diabetes,40,MAE,0.0986246885273471,MAR-MEDIAN
knn,pima_diabetes,40,MAE,0.0932524021962938,MAR-MEDIAN
knn,pima_diabetes,40,MAE,0.106034155163173,MAR-MEDIAN
knn,pima_diabetes,40,MAE,0.114101824797345,MAR-MEDIAN
knn,pima_diabetes,40,MAE,0.0918421386121037,MAR-MEDIAN
knn,pima_diabetes,60,MAE,0.126124872766397,MAR-MEDIAN
knn,pima_diabetes,60,MAE,0.115944691457264,MAR-MEDIAN
knn,pima_diabetes,60,MAE,0.108689264621978,MAR-MEDIAN
knn,pima_diabetes,60,MAE,0.136243301281756,MAR-MEDIAN
knn,pima_diabetes,60,MAE,0.125887039992731,MAR-MEDIAN
knn,bc_coimbra,10,MAE,0.124078794569819,MAR-MEDIAN
knn,bc_coimbra,10,MAE,0.147825978215661,MAR-MEDIAN
knn,bc_coimbra,10,MAE,0.242443373222204,MAR-MEDIAN
knn,bc_coimbra,10,MAE,0.0850176337362941,MAR-MEDIAN
knn,bc_coimbra,10,MAE,0.189534857199996,MAR-MEDIAN
knn,bc_coimbra,20,MAE,0.189873719403135,MAR-MEDIAN
knn,bc_coimbra,20,MAE,0.228445929488567,MAR-MEDIAN
knn,bc_coimbra,20,MAE,0.232145034334386,MAR-MEDIAN
knn,bc_coimbra,20,MAE,0.163884913260495,MAR-MEDIAN
knn,bc_coimbra,20,MAE,0.143889856861434,MAR-MEDIAN
knn,bc_coimbra,40,MAE,0.163846954228703,MAR-MEDIAN
knn,bc_coimbra,40,MAE,0.180751948268532,MAR-MEDIAN
knn,bc_coimbra,40,MAE,0.217509239827486,MAR-MEDIAN
knn,bc_coimbra,40,MAE,0.118106394972609,MAR-MEDIAN
knn,bc_coimbra,40,MAE,0.116186687974701,MAR-MEDIAN
knn,bc_coimbra,60,MAE,0.149496127951059,MAR-MEDIAN
knn,bc_coimbra,60,MAE,0.190275204904135,MAR-MEDIAN
knn,bc_coimbra,60,MAE,0.148398667706794,MAR-MEDIAN
knn,bc_coimbra,60,MAE,0.138311069609397,MAR-MEDIAN
knn,bc_coimbra,60,MAE,0.144899785124068,MAR-MEDIAN
knn,indian_liver,10,MAE,0.148945575683457,MAR-MEDIAN
knn,indian_liver,10,MAE,0.0493930386942732,MAR-MEDIAN
knn,indian_liver,10,MAE,0.130508965321621,MAR-MEDIAN
knn,indian_liver,10,MAE,0.138500452335621,MAR-MEDIAN
knn,indian_liver,10,MAE,0.0731907585012247,MAR-MEDIAN
knn,indian_liver,20,MAE,0.0380112265380227,MAR-MEDIAN
knn,indian_liver,20,MAE,0.11542157057866,MAR-MEDIAN
knn,indian_liver,20,MAE,0.0723055199563625,MAR-MEDIAN
knn,indian_liver,20,MAE,0.137581420035921,MAR-MEDIAN
knn,indian_liver,20,MAE,0.131503408014973,MAR-MEDIAN
knn,indian_liver,40,MAE,0.135837749861398,MAR-MEDIAN
knn,indian_liver,40,MAE,0.0757044760289367,MAR-MEDIAN
knn,indian_liver,40,MAE,0.0908059436772219,MAR-MEDIAN
knn,indian_liver,40,MAE,0.0357899411552408,MAR-MEDIAN
knn,indian_liver,40,MAE,0.118627784697786,MAR-MEDIAN
knn,indian_liver,60,MAE,0.071651390800931,MAR-MEDIAN
knn,indian_liver,60,MAE,0.0592392971966913,MAR-MEDIAN
knn,indian_liver,60,MAE,0.0875570762950133,MAR-MEDIAN
knn,indian_liver,60,MAE,0.0762964616946516,MAR-MEDIAN
knn,indian_liver,60,MAE,0.139540153105364,MAR-MEDIAN
knn,parkinsons,10,MAE,0.0969315200650147,MAR-MEDIAN
knn,parkinsons,10,MAE,0.068063919920869,MAR-MEDIAN
knn,parkinsons,10,MAE,0.0863135417861115,MAR-MEDIAN
knn,parkinsons,10,MAE,0.0794458182794764,MAR-MEDIAN
knn,parkinsons,10,MAE,0.117786420688891,MAR-MEDIAN
knn,parkinsons,20,MAE,0.0810267595803596,MAR-MEDIAN
knn,parkinsons,20,MAE,0.0719590999458358,MAR-MEDIAN
knn,parkinsons,20,MAE,0.0936291077741349,MAR-MEDIAN
knn,parkinsons,20,MAE,0.0634841281733194,MAR-MEDIAN
knn,parkinsons,20,MAE,0.0947208195858563,MAR-MEDIAN
knn,parkinsons,40,MAE,0.0711499501872053,MAR-MEDIAN
knn,parkinsons,40,MAE,0.0850980993151386,MAR-MEDIAN
knn,parkinsons,40,MAE,0.0873089786724362,MAR-MEDIAN
knn,parkinsons,40,MAE,0.0602713450095807,MAR-MEDIAN
knn,parkinsons,40,MAE,0.0867429162554455,MAR-MEDIAN
knn,parkinsons,60,MAE,0.104969006152497,MAR-MEDIAN
knn,parkinsons,60,MAE,0.0631207191569571,MAR-MEDIAN
knn,parkinsons,60,MAE,0.0994182966930485,MAR-MEDIAN
knn,parkinsons,60,MAE,0.0826713528863743,MAR-MEDIAN
knn,parkinsons,60,MAE,0.129096452839791,MAR-MEDIAN
knn,mammographic_masses,10,MAE,0.132609351432881,MAR-MEDIAN
knn,mammographic_masses,10,MAE,0.085306686777275,MAR-MEDIAN
knn,mammographic_masses,10,MAE,0.128176725235549,MAR-MEDIAN
knn,mammographic_masses,10,MAE,0.0612745098039216,MAR-MEDIAN
knn,mammographic_masses,10,MAE,0.155392156862745,MAR-MEDIAN
knn,mammographic_masses,20,MAE,0.163698523698524,MAR-MEDIAN
knn,mammographic_masses,20,MAE,0.163313131313131,MAR-MEDIAN
knn,mammographic_masses,20,MAE,0.179313131313131,MAR-MEDIAN
knn,mammographic_masses,20,MAE,0.227434343434343,MAR-MEDIAN
knn,mammographic_masses,20,MAE,0.121679357679358,MAR-MEDIAN
knn,mammographic_masses,40,MAE,0.142424242424242,MAR-MEDIAN
knn,mammographic_masses,40,MAE,0.164976430976431,MAR-MEDIAN
knn,mammographic_masses,40,MAE,0.135960383051292,MAR-MEDIAN
knn,mammographic_masses,40,MAE,0.129006734006734,MAR-MEDIAN
knn,mammographic_masses,40,MAE,0.132545454545455,MAR-MEDIAN
knn,mammographic_masses,60,MAE,0.115977757182576,MAR-MEDIAN
knn,mammographic_masses,60,MAE,0.136824631860776,MAR-MEDIAN
knn,mammographic_masses,60,MAE,0.143550200803213,MAR-MEDIAN
knn,mammographic_masses,60,MAE,0.213852744310576,MAR-MEDIAN
knn,mammographic_masses,60,MAE,0.252728246318608,MAR-MEDIAN
knn,hcv_egyptian,10,MAE,0.339970544330927,MAR-MEDIAN
knn,hcv_egyptian,10,MAE,0.288745186447077,MAR-MEDIAN
knn,hcv_egyptian,10,MAE,0.288881528352483,MAR-MEDIAN
knn,hcv_egyptian,10,MAE,0.342883472556221,MAR-MEDIAN
knn,hcv_egyptian,10,MAE,0.295744062922184,MAR-MEDIAN
knn,hcv_egyptian,20,MAE,0.277472781228441,MAR-MEDIAN
knn,hcv_egyptian,20,MAE,0.289531251236356,MAR-MEDIAN
knn,hcv_egyptian,20,MAE,0.298312234947971,MAR-MEDIAN
knn,hcv_egyptian,20,MAE,0.309276711393413,MAR-MEDIAN
knn,hcv_egyptian,20,MAE,0.333044900153157,MAR-MEDIAN
knn,hcv_egyptian,40,MAE,0.329390859524336,MAR-MEDIAN
knn,hcv_egyptian,40,MAE,0.356786962948227,MAR-MEDIAN
knn,hcv_egyptian,40,MAE,0.302504219559,MAR-MEDIAN
knn,hcv_egyptian,40,MAE,0.366210328918039,MAR-MEDIAN
knn,hcv_egyptian,40,MAE,0.330294650588028,MAR-MEDIAN
knn,hcv_egyptian,60,MAE,0.366061501242398,MAR-MEDIAN
knn,hcv_egyptian,60,MAE,0.298848918733976,MAR-MEDIAN
knn,hcv_egyptian,60,MAE,0.365688497999026,MAR-MEDIAN
knn,hcv_egyptian,60,MAE,0.361782342430781,MAR-MEDIAN
knn,hcv_egyptian,60,MAE,0.306782528726869,MAR-MEDIAN
knn,thoracic_surgey,10,MAE,0.091286663214618,MAR-MEDIAN
knn,thoracic_surgey,10,MAE,0.106489133761861,MAR-MEDIAN
knn,thoracic_surgey,10,MAE,0.055480733258511,MAR-MEDIAN
knn,thoracic_surgey,10,MAE,0.0835016835016835,MAR-MEDIAN
knn,thoracic_surgey,10,MAE,0.0971379326727723,MAR-MEDIAN
knn,thoracic_surgey,20,MAE,0.116548000464378,MAR-MEDIAN
knn,thoracic_surgey,20,MAE,0.151515151515152,MAR-MEDIAN
knn,thoracic_surgey,20,MAE,0.0876683289783493,MAR-MEDIAN
knn,thoracic_surgey,20,MAE,0.123421174675624,MAR-MEDIAN
knn,thoracic_surgey,20,MAE,0.139245511994615,MAR-MEDIAN
knn,thoracic_surgey,40,MAE,0.10794446660577,MAR-MEDIAN
knn,thoracic_surgey,40,MAE,0.0981033224185143,MAR-MEDIAN
knn,thoracic_surgey,40,MAE,0.109607773642861,MAR-MEDIAN
knn,thoracic_surgey,40,MAE,0.108649049238975,MAR-MEDIAN
knn,thoracic_surgey,40,MAE,0.135992854924238,MAR-MEDIAN
knn,thoracic_surgey,60,MAE,0.134830863079036,MAR-MEDIAN
knn,thoracic_surgey,60,MAE,0.182195718805004,MAR-MEDIAN
knn,thoracic_surgey,60,MAE,0.082345442476655,MAR-MEDIAN
knn,thoracic_surgey,60,MAE,0.147571126122131,MAR-MEDIAN
knn,thoracic_surgey,60,MAE,0.123949502909314,MAR-MEDIAN
mice,wiscosin,10,MAE,0.027213967211962,MAR-MEDIAN
mice,wiscosin,10,MAE,0.0228001172284167,MAR-MEDIAN
mice,wiscosin,10,MAE,0.0253875351385487,MAR-MEDIAN
mice,wiscosin,10,MAE,0.0210073683320729,MAR-MEDIAN
mice,wiscosin,10,MAE,0.0188346209936275,MAR-MEDIAN
mice,wiscosin,20,MAE,0.0269502006489695,MAR-MEDIAN
mice,wiscosin,20,MAE,0.0218161170616859,MAR-MEDIAN
mice,wiscosin,20,MAE,0.019900215210139,MAR-MEDIAN
mice,wiscosin,20,MAE,0.0211577628855356,MAR-MEDIAN
mice,wiscosin,20,MAE,0.0233575565142479,MAR-MEDIAN
mice,wiscosin,40,MAE,0.0422107512936111,MAR-MEDIAN
mice,wiscosin,40,MAE,0.035594951410723,MAR-MEDIAN
mice,wiscosin,40,MAE,0.031025756662081,MAR-MEDIAN
mice,wiscosin,40,MAE,0.0322269720464966,MAR-MEDIAN
mice,wiscosin,40,MAE,0.0350725526849589,MAR-MEDIAN
mice,wiscosin,60,MAE,0.0431877512415987,MAR-MEDIAN
mice,wiscosin,60,MAE,0.03039786853592,MAR-MEDIAN
mice,wiscosin,60,MAE,0.0397641653936054,MAR-MEDIAN
mice,wiscosin,60,MAE,0.0270664109042728,MAR-MEDIAN
mice,wiscosin,60,MAE,0.0939510818537496,MAR-MEDIAN
mice,pima_diabetes,10,MAE,0.115771194219032,MAR-MEDIAN
mice,pima_diabetes,10,MAE,0.0963469903105323,MAR-MEDIAN
mice,pima_diabetes,10,MAE,0.0829518536859109,MAR-MEDIAN
mice,pima_diabetes,10,MAE,0.0886259964371843,MAR-MEDIAN
mice,pima_diabetes,10,MAE,0.0881498271618852,MAR-MEDIAN
mice,pima_diabetes,20,MAE,0.0934289467567755,MAR-MEDIAN
mice,pima_diabetes,20,MAE,0.0913965777051675,MAR-MEDIAN
mice,pima_diabetes,20,MAE,0.0986536613326093,MAR-MEDIAN
mice,pima_diabetes,20,MAE,0.101627114077267,MAR-MEDIAN
mice,pima_diabetes,20,MAE,0.089795458330792,MAR-MEDIAN
mice,pima_diabetes,40,MAE,0.119842061671435,MAR-MEDIAN
mice,pima_diabetes,40,MAE,0.0957696539687367,MAR-MEDIAN
mice,pima_diabetes,40,MAE,0.106861979522657,MAR-MEDIAN
mice,pima_diabetes,40,MAE,0.0983941018774845,MAR-MEDIAN
mice,pima_diabetes,40,MAE,0.105424152821997,MAR-MEDIAN
mice,pima_diabetes,60,MAE,0.130065562964296,MAR-MEDIAN
mice,pima_diabetes,60,MAE,0.129474990970959,MAR-MEDIAN
mice,pima_diabetes,60,MAE,0.158997405858245,MAR-MEDIAN
mice,pima_diabetes,60,MAE,0.144294453057095,MAR-MEDIAN
mice,pima_diabetes,60,MAE,0.118233727791518,MAR-MEDIAN
mice,bc_coimbra,10,MAE,0.112178882634873,MAR-MEDIAN
mice,bc_coimbra,10,MAE,0.133271773192248,MAR-MEDIAN
mice,bc_coimbra,10,MAE,0.145985158828923,MAR-MEDIAN
mice,bc_coimbra,10,MAE,0.0648020698755079,MAR-MEDIAN
mice,bc_coimbra,10,MAE,0.105338907224001,MAR-MEDIAN
mice,bc_coimbra,20,MAE,0.161403045904045,MAR-MEDIAN
mice,bc_coimbra,20,MAE,0.183435785876834,MAR-MEDIAN
mice,bc_coimbra,20,MAE,0.144483524999153,MAR-MEDIAN
mice,bc_coimbra,20,MAE,0.0791394953811698,MAR-MEDIAN
mice,bc_coimbra,20,MAE,0.103584180983339,MAR-MEDIAN
mice,bc_coimbra,40,MAE,0.165142647482392,MAR-MEDIAN
mice,bc_coimbra,40,MAE,0.266549584356027,MAR-MEDIAN
mice,bc_coimbra,40,MAE,0.202134333080113,MAR-MEDIAN
mice,bc_coimbra,40,MAE,0.116346120952689,MAR-MEDIAN
mice,bc_coimbra,40,MAE,0.138958849351411,MAR-MEDIAN
mice,bc_coimbra,60,MAE,0.134254114363703,MAR-MEDIAN
mice,bc_coimbra,60,MAE,0.134360613258039,MAR-MEDIAN
mice,bc_coimbra,60,MAE,0.32706784666657,MAR-MEDIAN
mice,bc_coimbra,60,MAE,0.158441630373665,MAR-MEDIAN
mice,bc_coimbra,60,MAE,0.122546510910927,MAR-MEDIAN
mice,indian_liver,10,MAE,0.111484237471994,MAR-MEDIAN
mice,indian_liver,10,MAE,0.0882789739196494,MAR-MEDIAN
mice,indian_liver,10,MAE,0.0691798367364106,MAR-MEDIAN
mice,indian_liver,10,MAE,0.145633478074548,MAR-MEDIAN
mice,indian_liver,10,MAE,0.049224904184537,MAR-MEDIAN
mice,indian_liver,20,MAE,0.142605005095856,MAR-MEDIAN
mice,indian_liver,20,MAE,0.112063784054597,MAR-MEDIAN
mice,indian_liver,20,MAE,0.0891428304782781,MAR-MEDIAN
mice,indian_liver,20,MAE,0.127148905357312,MAR-MEDIAN
